Feature1,Feature2,Target
1.1203552797939178,1.3406291156954966,1
-1.1165507610503154,1.4117480786134267,0
-0.762707784888092,0.9417813810031179,0
-0.5604608423627966,0.8416926207053312,0
0.6868118630175573,-0.5982868962050272,0
-0.6862299783758967,1.0275646100984763,0
0.9311802044771071,-1.0041004730536072,0
-0.2846217017782545,0.8838534411288107,0
0.8685307623312267,0.43658656862030787,1
1.0884874648765457,0.7639509072011044,1
0.16443730741289264,0.0033736818408703906,0
0.9513479288355078,0.9089632692939523,1
-0.2347405269176226,0.058802960224312084,0
-0.6508982372984928,0.9540809530197515,0
0.8746653150001158,1.136775422430445,1
-0.7135196945363196,0.9487583241292158,0
1.2880601784989212,1.7911589317837122,1
0.9421294538665951,0.7456931155827284,1
-0.43871742436045413,0.6054389303150087,0
-1.1231073380885999,1.2701054136091408,0
-1.1622263747204342,1.187075130658128,0
-1.6446451382491873,0.9774818703694488,0
0.39628296628806225,0.16292600592641826,0
-0.6510641010406932,0.3308466010228901,0
-0.8008619966827459,0.5997338687303263,0
1.1625516710359058,0.988614616946732,1
-0.23314891008022076,0.4033295452491805,0
-0.6076701455049784,0.6651919690838896,0
-2.2106074402174434,1.6170207253288038,0
1.1580378238703077,1.328927035323261,1
-0.727360029611716,1.152976444708242,0
1.0489388345514448,1.7837888137280085,1
1.1948567106128547,1.0073160361398552,1
1.2923871581785955,1.1810465956348581,1
1.1867569110860496,1.6767959557389753,1
0.5063394172917783,0.08577657652528714,1
1.0271656224069061,-0.6018524190872345,0
1.3804216665301514,1.4799617398102498,1
1.23035232998406,1.7442520053073869,1
0.9963488023452726,0.6021721175504018,1
1.2284432344342417,1.2586003066531488,1
0.7224757627001013,0.6626300119457467,1
0.6515562119663085,0.8366765407063447,1
0.6454804415376107,0.46185340199254554,1
1.0353212434161259,1.1044959888355947,1
0.8965654072045572,1.2602359325166783,1
0.9128031335695229,1.9499864603224062,1
0.40643142583957403,-0.796329583707412,0
0.8532145174612915,1.1788068972828907,1
-1.9791260798789936,1.8728403038443853,0
-0.37744259551117654,0.08687459857705393,0
1.150709830313322,1.3481161179694912,1
-0.48369738022533426,0.8503520329970483,0
0.7923635678391403,0.11736421107087114,1
-1.922388383123277,1.9739221006293555,0
0.9972454913798997,1.5197714998747214,0
0.38429470374621744,-0.4653582042448927,0
-1.4588242004196885,1.56060971676964,0
1.1735138168702652,1.2424351779123333,1
0.22263586187617612,-0.21869935897683357,0
0.6815513567470364,0.9867186075249185,1
-3.0995397080245306,2.777700908893722,0
-0.7837632244751436,0.9906975132621857,0
0.30370802569527444,-0.0250844094763516,0
0.9893201095184457,1.027235179743176,1
1.1283615591249396,1.27446153680237,1
0.6818670308860557,0.5704427317292965,1
-0.38816539145623485,-0.31811440431799176,0
0.7887240462791952,1.0314319151842353,1
-0.09095460451045456,0.5938966486267854,0
0.6214079629698483,0.5911457799570069,1
0.8140493491174512,0.42952356531102276,1
-0.7544827233861975,0.64850537765612,0
1.1996232415888217,1.1012683156931171,1
-1.3909317479218974,1.152747262104665,0
-2.124017114680331,1.8028586979926293,0
1.445938075520186,1.736059344373039,1
-2.0008770183799283,1.8259640752268456,0
0.7037350516189458,0.9439410904873522,1
-0.6743505111909961,1.0337907355133809,0
-1.5291543988806358,1.4685816849671216,0
-1.9781026436862168,1.9946970292898838,0
1.0172285105200247,0.9202656616992605,1
1.221136760111688,1.5746860733924588,1
0.9239072924022012,0.44195669084080835,1
-0.16249328851402012,0.2632733870615295,0
0.9752719792137684,0.3486647371606857,1
0.6187168241146882,-0.2537757027367942,1
-2.0798829406482016,1.8664413350911773,0
-0.2789326183072153,0.2184901519295782,0
1.593894719091069,-1.5120448200637417,0
-1.9624370746697521,1.987881400219549,0
1.0549852024507604,1.115594026346165,1
-0.006005469750958281,0.07106949860886891,0
0.6522705965047518,0.32343896252379567,1
-1.41904569309364,1.3612641578162872,0
-0.17528810416837237,0.45150073837405513,0
-1.785326794171619,1.6909635139584607,0
-2.290625552395203,2.0127391644222317,0
0.7529461046481998,0.6271595096093892,1
-1.1302174057602374,1.064294798583945,0
-1.486179150316692,1.3975248112488636,0
0.8466004907230851,0.6415874337913043,1
-2.9257374518504853,2.0769290850243145,0
1.088757459315289,1.5203525344841866,1
0.8662415880263742,0.943146335102303,1
0.9249631944628105,-0.7777575259762346,0
-1.791312174070451,1.9813973106222178,0
1.0030961939629128,1.4420049156948789,1
1.04217551737503,0.9050117487554905,1
-2.2073515486662645,2.294564647240291,0
0.7771338597621018,0.7427661754147163,1
-1.2359945233124778,1.31487102441608,0
1.1201447484185802,1.2695825351931966,1
-0.8830508088755199,0.816581195220394,0
1.252951564271425,1.1716195165985046,1
0.7864663883811983,1.1071604222014193,1
-0.07582093149973879,0.21750011835486605,0
-0.7118221670725522,0.6826330809954115,0
0.8415808160774975,0.6211162925540101,1
0.5014886782748167,-0.19527514266465285,1
1.3050514987614517,1.8947509552927242,1
0.7933777568722759,1.0887760099220924,1
1.5820547275318106,1.1371274332468073,1
0.9258549448301904,0.6070337330633963,1
-1.396220391972832,1.2888738316007249,0
-1.254201125987525,1.1506682243971258,0
1.4018399434571727,1.7666569593303636,1
0.6761228375238627,-0.30683385948073116,1
-1.7607412181306432,1.5184490939357604,0
0.2310644075653594,0.11703752391894673,0
-1.274687120171771,0.9488005641761533,0
-2.9355597455420366,3.063074072946055,0
0.11344385440579052,0.06360940296420137,0
0.9303096113677392,-0.7486764104427086,0
-0.24162188475544233,0.7356728904792522,0
-1.3623191782302349,1.638817174428067,0
1.5793317341557986,2.012078317472556,1
-1.4615756039141659,1.859768568291623,0
0.41178120363292003,0.38875165073146045,0
1.0936246580474853,1.32787707790312,1
1.203898886500314,1.2492648644242599,1
0.7169532852990551,0.7359157103242511,1
1.076226881661559,1.2102578422489807,1
-2.191872789883663,1.868249123157458,0
0.640671021647691,-0.22535435206943433,0
0.9003244391649561,0.5443751952244134,1
1.1628274495928244,1.1444279067046312,1
1.2968363042450537,0.9971412736008054,1
1.352752169457357,1.3474746692381092,1
0.7758756898048254,-0.5555884676017853,0
0.919710487018765,0.8616527434250313,1
1.0390512658867672,0.9001065042667906,1
0.9583568106063362,0.8347673545370604,1
1.4776181429081054,1.3738458744254465,1
-2.3687865629292926,2.9449287403824047,0
0.6388312537601919,1.0496330478204272,1
-1.438221571967744,1.531806932447433,0
1.0488243412137508,0.5995240146195899,1
-0.618864896604602,0.7400758814946826,0
0.6591494005519342,0.5395151068793098,1
0.9832709871973412,0.8943686902098054,1
0.5361471024884459,0.219842881141723,1
0.982664507120346,1.0598401216329463,1
-0.4158856228595319,0.24215408081033163,1
1.197498821363948,1.478052800324453,1
-1.9356798941301205,1.9443123695575626,0
-0.9864326949678189,0.7760104810592354,0
0.7945120840081269,0.8977666559472015,1
-0.759089582061803,1.0916286112375255,0
-0.8009793618932095,0.5123474456686377,0
-1.0336242706576915,0.9774141036369607,0
-2.0184354580269117,2.1062217738532203,0
0.9419990602068062,0.9057257647654333,1
-2.314794013407818,1.8383444779534686,0
-1.3090826860468687,0.7054517371622177,0
0.7799744276737286,1.0142397253815982,1
-2.4475380055093927,2.5952543654318587,0
1.203047795092784,1.3874890587157434,1
0.9305103448275642,0.881570473430776,1
-1.9615040989072494,1.7743102532757165,0
-2.0649865696046747,1.6907045924218993,0
-0.8964739156842277,0.5774518173739065,0
-1.8705746824024538,1.7387217582444758,0
-0.18315760028584138,0.37348985941206936,0
1.3967501199819188,1.7423954607131598,1
1.2602310071969476,0.9098743885838237,1
-1.5164331740429333,1.326168483960879,0
0.4098685305085167,0.19358765302001724,1
-1.3724981567578072,0.8818246624234245,0
1.0877518523870542,1.503359946829609,1
-2.0970396609241204,2.3076947654423687,0
1.2146391547747728,1.1262202030174864,1
1.2243557463322614,0.9369937785378611,1
0.7849510712282063,0.5175460051146008,1
-0.7245187125659389,0.6769381734102102,0
1.112960437107433,0.9260913225968305,1
-3.2286897034097612,3.071794042758855,0
0.8675390787263276,1.1483738208351706,1
0.9892782475000331,0.8760724155751919,1
0.07260061628958203,0.1208184345812473,0
1.3383450638699899,2.2574769373916013,1
-2.1605343072415994,1.4146096139445088,0
-0.15618816108743594,0.41834573214353243,0
-0.7202776566942207,0.8199938310998849,0
0.21487438597053599,-0.1142584762584058,0
1.2448200907388967,0.8208779124423338,1
0.7940565674818779,0.6600613575217438,1
0.9251917930025385,1.4146682649451976,1
0.9764306830228631,0.7514712505037485,1
-1.3472429366118288,0.9346768256622843,0
-0.22037155257931051,0.27503236717597357,0
1.0419825635466922,0.12017008330222467,1
1.0361491507482927,0.2999004938913483,1
-1.76267947275577,2.0067519710634816,0
-2.616301527125454,2.0901628655835687,0
1.021318879919305,1.8536088526383079,1
1.1482248587767925,1.339590629862996,1
0.9077423605172932,0.9649025535763129,1
0.4306086861374123,-0.2634860790546869,1
1.0970361147048076,1.1425620850958738,1
-1.4198124100368972,1.1007367868708102,0
0.33097388166949826,0.27113922631591125,0
1.3706219285955163,1.1312082887795722,1
0.8673980608620888,0.5131805231907209,1
-1.935894353931601,2.3445584446903203,0
0.9758301913114282,1.284199112292035,1
0.9464173380967253,1.0984041114583463,1
0.6707048293732327,0.2713611423014045,1
-0.09098851022137755,0.06869016600300692,0
1.1756153650603813,1.3148495985544668,1
1.2323377221385257,1.1573684449965231,1
0.9339728832947677,0.6013937585596957,1
1.3339259083287427,1.7329060597671095,1
-0.10431547728447887,0.5150455164449701,0
0.6223640653140876,-0.5197289861614067,1
0.8944595472286024,0.7781932629160369,1
0.009744334400110244,-0.2817495210443137,0
1.2017257541676476,1.0671657111967283,1
0.8339566955553877,0.7495952915295647,1
0.8939186540357921,0.6649507638780385,1
-0.703953816068432,0.6426439761910963,0
-1.39933644397999,0.9015673872491154,0
-1.526533676299906,1.5541419446301448,0
-0.20176110991587493,0.36351037170071687,0
-1.8367617066443696,1.8711428806167802,0
-1.3940798717814091,1.4525843670896061,0
0.7573896310122742,0.4821108610929984,1
-0.7001585308882361,0.5168496149902615,0
-0.49640824124823346,0.5371963855382558,0
0.4297945913720026,0.027803033088713014,1
1.6382584724325526,1.976030831849464,1
0.03683139938111979,0.1013636681305281,0
-1.0944798716744442,0.7453864958001508,0
1.0605795222399572,1.570532142222965,1
1.2114353033817817,1.3339292245225032,1
1.0642524780974219,1.1440938439602262,1
1.265750074249575,1.3168772926012817,1
1.0455865087785956,1.1985044680263874,1
1.355766497024986,1.1715844446288648,1
-0.29694513377526044,0.7256098138895521,0
-2.1653148990769218,1.9245434147379483,0
0.952520814618608,0.8319404340672434,1
0.011278610470859762,0.10338115309781759,0
0.6170824850842885,0.24185956766180605,1
-0.6361194332255942,0.5350563211155561,0
-1.0301325237466792,1.5952577269617665,0
-0.9889423601920833,0.7479243941745068,0
1.3581946869944892,2.2995408938934085,1
-1.2519065252917905,1.232840012917039,0
0.8569193264656799,1.0938209071378486,1
-0.7231808466492493,0.7910805469776669,0
-0.9731773469784768,0.8589378026523254,0
1.2956256178793366,1.3405945457612622,1
0.6504671808438117,0.7415474773153468,1
0.612442411294107,0.03547792174763309,1
-0.7815568758779672,0.7816811628253607,0
0.9477703009794866,0.9950759164229631,1
-1.946969303463502,1.5940006150412307,0
0.49457544020098676,0.7358796916108727,1
1.0178022845231312,0.4472513553246906,1
-0.7878209251114163,0.9029896270633482,0
0.5440854373495336,0.4074976377546703,1
1.0211349040499749,1.2004180702257279,1
1.4393828036453682,1.575960576351326,1
-1.6412556126556055,1.848061175227919,0
1.4928531710093826,2.184167198423977,1
-0.5048893915699334,0.43230101459322723,0
-1.3838804030895955,1.4235698533968733,0
1.2604084437548775,1.607851727351231,1
0.5970277241125972,0.18483089589507384,1
-1.2549552870379124,1.6926867114842767,0
-2.266948027567909,2.3075043021508153,0
-1.2916125142505792,1.1657986680785581,0
0.872881768212336,0.5364283035579642,1
-1.735474274691914,1.491332412080862,0
-0.8557909897655812,0.9120856219563986,0
0.06816234594980197,0.351033639625277,0
-1.0795111816903589,0.889067913534268,0
-2.3514852626635143,2.0220715362694373,0
-1.7210196411287328,1.2357850427779642,0
1.14555010728394,0.6900622142091914,1
1.3326415613904974,1.54166995710727,1
0.7943108847452807,1.5207025692458265,1
0.9455248311878742,0.5577804166033518,1
0.11480463168986832,-0.3292654747575312,0
-1.2095210381213066,1.377053339417147,0
0.6576303056647075,-0.11542539901082094,1
0.6751355163714841,0.46814170179726267,1
-1.479243736846059,1.218033732482846,0
-2.6599918902460877,2.321811231501238,0
1.2686247590726896,2.007591582692747,1
0.9005038888125966,1.1724114006940574,1
-1.9073092689186244,1.6399860576654004,0
-0.9767736833170856,0.9010489559790991,0
1.6174142393093276,-1.1264376045337352,0
0.9216243082840656,0.4268394948949137,1
-0.9705346947458018,0.7328114139399717,0
-0.8326317668861023,0.7698431111173186,0
-2.2351793803280424,1.650874864543677,0
0.44772577812971637,-0.5279192416426246,0
1.4825163365848808,1.643581227274557,1
-0.5905109261125818,0.9203430469332488,0
1.0610680303704336,1.2202882386584888,1
1.0782128146718846,0.7003077250477542,1
-1.4450654002180963,1.3418890935944974,0
-3.1122438217281077,3.0004183323277642,0
-0.4910481881538947,0.6050277489419558,0
0.8466940177769045,0.04925522786228598,1
1.0837687205387818,1.070505290612548,1
-1.2364561262257316,1.7161050026823141,0
-0.98431385341359,0.8830479505810486,0
0.735303731315976,0.4628156859513525,1
-1.9313531214065933,1.9294174644266309,0
-0.9436817754963576,1.0966043182729632,0
1.3862369058122819,-0.9367674554622574,0
1.0935388388315286,1.4809030723767105,1
0.487358721246299,-0.13293283664866395,1
0.8532381826402125,0.896779167622043,1
-3.347621818572904,3.0558781850833197,0
0.784355010836163,0.6481229133383468,1
1.489907981227607,0.8361476961659116,1
-1.4600997605184176,2.238704199767629,0
1.2768133106942354,1.3815060757553863,1
-2.322902831930676,2.2909268730414554,0
-0.012017053595566485,-0.551126638401428,0
0.6416992212558394,0.7430313698036743,1
0.22270555562314764,-0.08830577938153117,0
1.385837968975242,1.680349643726859,1
-2.6023841245355586,2.338597628680432,0
-1.0937020416912904,0.8168879543775862,0
0.6593103131542645,0.3353745394734099,1
0.7628757200277962,1.2221443749012206,1
-1.8230211674757484,1.5688306748360885,0
-0.0679410122049533,0.2699282339210638,0
1.6269447444034384,-1.889181791385524,0
1.0430775026127455,0.943526620489973,1
-2.538459068857102,2.343898414218155,0
-1.1525679176290375,1.3578056197956785,0
-1.4656699595527958,1.377373608012964,0
0.8594494481481113,0.9655478568386512,1
0.5952205779225309,0.6769567114162636,1
-2.2683404186488967,1.7786128546744966,0
0.5155127804784584,0.10322553909479615,1
0.3572914567519716,-0.9528869001823959,0
1.1284876299848976,2.250950179614615,1
0.1053049185965711,0.07229680616952228,0
-2.37104597048976,2.33397990220689,0
0.4258287948965951,0.9032991937364628,1
-1.2118629378230228,1.5023116094011881,0
-0.09848845564782505,0.3627911155203771,0
-0.1780346455395766,0.25132588212756835,0
0.3838234546023285,-0.01843130566220119,0
0.5468159713631962,-0.4254226851115803,0
1.3815558795571965,1.8382746654895166,1
1.2890287587204448,1.1094741261542957,1
-0.6933813461181331,1.3097036992733129,0
0.9631073076880947,0.9164372576822377,1
-0.7154956259804739,0.48347535686055776,0
-0.2255149054087917,0.6994806837000821,0
-1.7207440294620744,2.1854594004229986,0
-0.9015800655055559,1.067863453876491,0
1.3755215588299383,1.6819920552197958,1
0.4688759183245481,-0.32344402773904846,0
0.9185206456920592,0.9238118040201386,1
1.2313951034555,1.6086630657417824,1
1.1301771380937538,1.4511924652485333,0
0.8635433516019925,1.356005490997764,1
-0.445625773586536,0.862327647531828,0
-1.2143365783159106,0.6451166690104386,0
0.9203499116619742,1.3374525557828385,1
-0.5838977713087675,0.8557127719328936,0
0.9078226325334311,0.8209841215261602,1
-0.7629932722533543,0.5199459795194039,0
-1.47413996159209,1.4214315945040756,0
0.5991220234758081,0.5941212685282127,1
0.9837714846055189,1.1106813076645627,1
-0.6065853102477663,0.3801046140627331,0
-2.6226992989785107,3.310991416786663,0
1.1270951558428595,0.7937267435095019,1
1.0835871704574547,1.4333637740584886,1
-2.025898837556449,1.9896881294628688,0
1.3695832040728249,2.1627773683355755,1
-1.2209628828781072,0.9336924843778303,0
-1.6356313060975676,1.36838287522579,0
1.016069509752615,1.3646979476656564,1
-1.6158570585866603,0.9089490975092671,0
1.0749404673358163,1.0607191239403229,1
-0.6982293412931745,0.9798190632908694,0
-0.1992437143265351,0.7542853219031443,0
-1.1165620914377248,1.4698201608754253,0
0.857230354344681,0.41313968558204905,1
1.1869873544148302,1.4729601898907607,1
1.0777149631636531,0.7935587092216776,1
0.9040324157121925,1.3099623444579247,1
0.164361502760887,-0.21420034707904678,1
0.7927885923095942,0.585018205788393,1
-3.1519397394519384,2.78808696848518,0
1.2374396292616536,1.2148867485827717,1
1.1310231965552042,1.2156862089788973,1
1.2075384406424126,0.6623053720080929,1
1.1969053247882102,1.5707272631267735,1
1.4281887759050966,1.4752489533387372,1
0.8389549991034508,0.22097876512332593,1
-0.968738786616172,0.8082886617470283,0
0.7598458070398776,0.9656994770007657,1
-0.11845748104536424,-0.023432962711082084,0
0.3719652251723429,-0.18048111239681197,1
-1.6198541600944003,1.866153194518581,0
1.0380473617262833,1.4580534406028782,1
0.8408892495312416,0.8125151263850788,1
1.1531547825790012,0.8423599067703502,1
-0.9215198190349866,0.8224695098467011,0
1.2283592580768916,1.8221954655801949,1
1.3726528308061816,1.6922687951359656,1
-1.283206207003871,1.0031766921920953,0
1.1185657190555047,1.1110801125859981,1
-1.9024811424267902,1.378018130767577,0
-2.916257166363352,2.7005237809987266,0
-0.3882757608446643,0.780717961646753,0
0.13918210751372562,0.41538355933743143,0
0.9553256979864965,1.021947477484889,1
0.5281107899465682,0.362542939462012,1
-2.0785610047900374,1.7333764589080851,0
0.9214318019406632,0.4524781507274409,1
1.1065457523903306,0.7117083827599906,1
1.103307116315749,1.2591741977348963,1
0.7411333596216816,0.06991297830303267,1
-1.6110790994254123,1.4994011084662437,0
1.2005973367409275,2.224510418310122,1
0.9390092715628392,0.7005951463162738,1
1.2960631754138694,0.9376237268536819,1
-0.9572725130480194,0.929540862474662,0
1.0883857455597599,0.3145774439628284,1
1.047690499341682,1.2051051435618954,1
0.07404407372923338,0.21600951059682982,0
1.1388024548386768,1.1846238964186,1
1.1074766151143287,1.3769210820798434,1
1.5194542084554397,2.3121200786615588,1
-0.7892409600008679,0.778918580146543,0
-1.8875948195182106,2.3639301343233443,0
-0.42545389580969206,0.8972370984298086,0
-1.1028300809723022,1.086250103115725,0
-2.865831248694035,3.152251850163335,0
-1.1123381145094973,1.1084496973671136,0
0.9651757438328415,1.4182615625712043,1
1.257843625692909,1.0670417257199043,1
-0.008362026619253338,0.3845268159885985,0
0.6570781101985532,0.46905908829575493,1
1.0257092097642702,1.0729007784660636,1
1.0117074558927217,1.178073509098982,1
0.5682158438773548,-0.216735475831356,1
-1.063050679163433,1.3717181104746659,0
-1.440496633803446,1.3819138902351955,0
0.15131642644530752,0.024346053192504047,0
-1.4820905810204343,1.596373168739439,0
-1.1055042939387865,1.513210776626038,0
-0.019676280465876217,0.6846249861789889,0
-0.0441044524546742,0.2433982965723206,0
0.901265059384219,0.5178405593146014,1
-2.0176410985454276,2.0144158533090546,0
-2.6989588705588243,2.428383603504027,0
0.703159394777587,0.9412576799218454,1
-0.07268443527088053,-0.5345737281622112,0
-1.1569641987287624,0.8547809470164022,0
-1.3980495897590701,1.4556212980271364,0
0.6678780621937245,0.6130557222904002,1
0.8628468731208933,0.35595182942157844,1
-0.10596057666122127,0.28466654456670215,0
-0.14073545574655333,0.5208028794819128,0
-2.187945213356091,1.91434296630972,0
-1.4818239624435439,1.6400540931837995,0
-1.3381707336779618,0.6606593534453218,0
-0.017191218850759138,-0.2950494156527783,0
1.1796485707356181,1.4816956436799062,0
0.8071627446492515,0.922340283633011,1
-1.6334261432806967,1.5097157864226385,0
0.8564737983122255,-0.13038484201588196,1
-0.45965424662836596,0.32465851682814284,0
1.0281383243316826,1.2307435880290098,1
0.14709449484431114,0.007833081427475186,0
1.211220704480748,0.7321910753945728,1
-1.2856986695921648,1.1334094299216693,0
0.0011126912971703984,0.1619524197465686,0
0.14449923005886633,0.34083665147652253,0
0.47763458169505035,0.12031353063299788,1
0.585508402887128,0.5465076614627806,1
0.32448950391862175,-0.021931020054414052,0
1.2162877604256659,1.0107135251776436,1
0.9459125364260277,0.46151972584965073,1
0.9909333853519116,1.1871166673160736,1
0.7617602069220815,0.7071825399684935,1
0.6323187695773003,0.024943798409782225,1
1.1730550681083518,0.8802820267436413,1
-0.10812508744632354,0.6225703302883168,0
0.8472583527077495,0.7681186771612997,1
-1.1514710462704212,0.7697580349974236,0
-2.1079066671579643,2.4333209263593623,0
1.2751074994056106,2.3244477536394763,1
1.262077330593875,0.8609161247245398,1
-0.9910021006804587,0.5420815616690152,0
-1.422312415636944,1.845396916205068,0
-0.9539935251584944,1.2425751249187003,0
0.8839001736056731,0.9023902523429932,1
1.2316754765352504,1.2274882464036307,1
-3.0187916495253995,2.5776783305322173,0
0.9231712524240638,0.626284732603042,1
0.3451641367586742,0.4378394669336003,0
0.8008277064726176,0.9816822059968345,1
-1.094112224032473,1.254332233703202,0
-1.1534921146587294,0.8438330448797928,0
-2.545026595106668,2.230418696215307,0
1.2702404963204192,1.1649329110298796,1
0.7129815945415829,1.0085603356038315,1
-0.5810150383671551,0.7079139361692641,0
0.9528469897855777,1.375676009287348,1
0.9136520810336397,1.085359909681173,1
1.3268681661502977,1.490128173242466,1
-1.3777099556213845,1.3989653601027294,0
-1.933360404933314,1.4078080424263122,0
-0.5503533554706395,1.0588632405625138,0
0.21736833105729692,-0.29608794903991353,0
1.0626155913160809,1.4612403462790695,1
0.6805083704410118,0.06693223153906913,1
0.7334244291124292,1.2068808121205117,1
1.020546884432016,1.0427490191147024,1
0.6051629460367602,0.6260320792017952,1
0.96326804925683,1.1254591039140964,1
-1.7996463022329237,1.99671032154441,0
0.780623878424164,0.6356363676214003,1
-2.0993848453625112,2.2427817465933533,0
1.0749027990113889,1.4339834299658991,1
0.8820918502520483,0.6188654099422921,1
-1.3225788566817136,1.136610022529093,0
0.894237312136506,0.6318358910887077,1
-2.2605437371571573,2.4597708019836286,0
1.0261159308075793,0.39805129992171184,1
-0.5010741783909787,0.612959523473487,0
1.0372573330979717,0.9518157427629105,1
1.2208911424869484,1.241783718251261,1
-1.5363682259074452,1.6079258706438941,0
-0.18554407013589846,0.5466034410180545,0
0.6628992958956967,0.9248126404266371,1
0.9854856064332524,1.3855251413836858,1
-0.2684603246723477,0.5186521086784945,0
0.9057108613712915,1.4418570678684133,1
0.9751929447375158,0.6247458789471234,1
1.1274931051229764,0.8127701869109778,1
-1.7465223304963238,1.7177263008006503,0
0.3886245710367797,0.3364564769724667,1
0.7629924871847591,0.3646756838402938,1
-0.11873638032284273,0.034462671529042144,0
1.3450586677631307,1.9495782043485381,1
-2.4895079916443335,1.9944113792607547,0
0.8067778479145024,1.308737562554503,1
1.1908369040175575,0.6227089327155666,1
1.1366624515546313,0.9207358675430515,1
1.0293436703157572,0.9595780635223432,1
0.6290758003282948,0.7242879035686816,1
-1.9433031522639008,1.9369130721641281,0
1.0999381015080467,1.1707997874049103,1
-1.366056756590929,1.5635277945865935,0
-0.927775937291203,0.7301836257946025,0
1.1357752286069398,1.0524788763664858,1
-2.370906849411093,2.5721027636234286,0
-0.6741449900775422,0.5136605089927029,0
0.026019187635970997,0.15012912046481375,0
-0.7398147225872853,0.8433829006607869,0
0.8679422654926485,1.615753297064463,1
1.4949317244265754,1.299184686007786,1
0.6864793553922486,0.5078420747104491,1
-3.2843954323188846,3.048314377106111,0
1.022706547361922,1.0940380513570604,1
-0.8488487829829442,0.8600239368485019,0
-1.064764949952723,0.8049606928237649,0
-0.5661415801180684,0.6121048905348634,0
-2.467131192399391,1.9186684361758801,0
1.024051184989426,1.4203326154290916,1
-1.3003114555005544,1.4122573469560573,0
1.0383236017815398,1.2584591237448979,1
-1.473146709922707,1.358316155538148,0
1.2206868683411312,2.0424731906441562,1
0.8297132897748509,0.41636723729767655,1
0.8235289842014728,1.0999702934710438,1
-0.2187003342540481,-0.08494240551899779,0
0.789782110117057,1.1001016221834505,1
1.246800517141231,1.933997851105517,1
1.1661108288203823,0.7692696828488351,1
1.5062026795357288,0.9439147218287254,1
-2.664070777788855,2.4513220954178006,0
1.1213904459248618,0.7118498964374836,1
1.053205323114428,0.5064124457769232,1
-2.0820260632668113,1.7631010961931213,0
-0.16958895952347575,0.09813109055986613,0
-2.3926933520876115,1.9337939082293674,0
-2.4916469515611244,2.3713857805450393,0
-1.373352773388092,1.2032910758409503,0
0.6769629826429915,0.708199210170882,1
0.8268556759377812,-0.6810801547797429,0
-2.0124851523575713,2.0845469885078574,0
1.1793380876736883,1.1574653929567364,1
-0.2892732133540685,0.3264631518425942,0
-1.5162129228749088,1.4952253516320253,0
0.9689491898649024,1.5486897231569592,1
-0.8050994993022382,0.8049514080166233,0
0.7027997240647867,-0.47044884026384026,1
1.0063585593627022,1.1941063254208943,1
-0.8023120810905031,0.6746221584146416,0
0.6311656039401179,-0.27881036807573323,0
0.6010285331527032,-0.5287282844619083,0
-2.282354732725728,1.4947793167707706,0
1.262190392914337,1.5877216862213417,1
